geofips,geoname,year,per_capita_personal_income_usd
00000,United States,2019,55567.0
00000,United States,2020,59151.0
00000,United States,2021,64692.0
00000,United States,2022,66298.0
00000,United States,2023,70002.0
00000,United States,2024,73204.0
