cert,year,uninum,county_fips,deposits_kusd
873,2013,32828.0,13219,75058
873,2013,32917.0,01073,619175
873,2013,35980.0,13113,86316
873,2013,36353.0,13067,194099
873,2013,38655.0,13097,75941
873,2013,38680.0,12089,125478
873,2013,39007.0,13129,230434
873,2013,39022.0,12091,44955
873,2013,39112.0,01125,183711
873,2013,39157.0,13045,153582
873,2013,39561.0,13089,119172
873,2013,39934.0,13067,207289
873,2013,40260.0,45083,97542
873,2013,40631.0,13115,210408
873,2013,41059.0,13059,253399
873,2013,42500.0,13153,38299
873,2013,43832.0,13119,28185
873,2013,44037.0,13121,306757
873,2013,45016.0,45019,245206
873,2013,45549.0,47037,125218
873,2013,47722.0,01073,42935
873,2013,56138.0,47157,85270
873,2013,56829.0,12103,45449
873,2013,73836.0,12115,53462
873,2013,74894.0,12021,55929
873,2013,181337.0,13275,53730
873,2013,186444.0,13215,65264
873,2013,186445.0,13215,58754
873,2013,186446.0,13215,38321
873,2013,186449.0,13053,0
873,2013,186450.0,13215,52375
873,2013,186455.0,13215,70394
873,2013,186457.0,13215,85655
873,2013,186470.0,13215,31144
873,2013,186472.0,13215,34089
873,2013,186475.0,13215,67070
873,2013,186478.0,13215,34423
873,2013,186480.0,13215,33712
873,2013,191332.0,45079,327196
873,2013,191333.0,45027,62617
873,2013,191334.0,45085,40003
873,2013,191335.0,45061,63541
873,2013,191336.0,45079,70752
873,2013,191339.0,45079,21897
873,2013,191340.0,45085,32083
873,2013,191342.0,45035,30059
873,2013,191343.0,45085,30428
873,2013,191345.0,45079,44006
873,2013,191348.0,45055,88532
873,2013,191350.0,45013,48149
873,2013,191351.0,45063,23053
873,2013,191352.0,45045,26105
873,2013,191354.0,45045,25420
873,2013,191355.0,45045,86174
873,2013,191356.0,45041,42913
873,2013,191358.0,45051,89237
873,2013,191361.0,45019,90314
873,2013,191362.0,45007,25857
873,2013,191363.0,45019,49163
873,2013,194362.0,01127,37059
873,2013,194364.0,01127,18047
873,2013,194366.0,01127,19036
873,2013,194367.0,01127,26298
873,2013,194369.0,01127,12782
873,2013,208048.0,13031,27618
873,2013,208049.0,13031,45499
873,2013,219355.0,01113,33337
873,2013,221771.0,13225,20473
873,2013,221790.0,13185,29425
873,2013,221793.0,13185,39388
873,2013,224311.0,12091,17375
873,2013,224313.0,12091,74423
873,2013,224314.0,12091,73756
873,2013,224315.0,12091,54322
873,2013,224319.0,12091,70171
873,2013,230860.0,13297,67795
873,2013,234764.0,13277,19705
873,2013,235641.0,13285,20800
873,2013,235643.0,13285,28505
873,2013,238406.0,13045,29707
873,2013,238407.0,13045,25649
873,2013,238409.0,13045,21828
873,2013,238828.0,13143,43034
873,2013,239927.0,45051,135676
873,2013,246673.0,13217,62824
873,2013,246674.0,13217,42387
873,2013,246678.0,13151,25204
873,2013,249140.0,01031,125278
873,2013,249633.0,01045,59427
873,2013,250567.0,13095,15319
873,2013,250569.0,13095,46062
873,2013,250570.0,13177,25927
873,2013,251742.0,13077,56481
873,2013,251743.0,13077,27927
873,2013,251745.0,13077,46029
873,2013,251778.0,12033,37326
873,2013,251833.0,13295,17630
873,2013,252430.0,01101,32415
873,2013,252431.0,01101,64554
873,2013,252432.0,01001,22188
873,2013,253156.0,45015,20532
873,2013,253158.0,45019,168900
873,2013,253659.0,12073,87733
873,2013,253660.0,12073,99897
873,2013,255835.0,12103,66268
873,2013,255838.0,12103,43953
873,2013,255839.0,12103,38506
873,2013,256753.0,12033,83170
873,2013,256756.0,12113,48300
873,2013,258098.0,01089,111132
873,2013,258218.0,13153,31419
873,2013,258219.0,13153,27284
873,2013,259222.0,01073,33639
873,2013,259223.0,01073,35303
873,2013,259224.0,01073,79236
873,2013,259225.0,01073,117495
873,2013,259226.0,01117,34506
873,2013,259228.0,01117,28602
873,2013,259229.0,01073,0
873,2013,260537.0,13067,56437
873,2013,260774.0,12089,47082
873,2013,261312.0,13129,46395
873,2013,261321.0,12091,42279
873,2013,261394.0,01125,26764
873,2013,261396.0,01125,58353
873,2013,261722.0,13135,30927
873,2013,262198.0,45083,21610
873,2013,262374.0,45079,43035
873,2013,262375.0,45079,73093
873,2013,262376.0,45079,29708
873,2013,262378.0,45079,29508
873,2013,263471.0,13115,29731
873,2013,265737.0,13059,67848
873,2013,265738.0,13059,99253
873,2013,265739.0,13147,75162
873,2013,265740.0,13219,39386
873,2013,265741.0,13059,115314
873,2013,265745.0,13059,38592
873,2013,265823.0,13127,41337
873,2013,283802.0,13227,47259
873,2013,283804.0,13057,122721
873,2013,283805.0,13057,128157
873,2013,283806.0,13121,195500
873,2013,283807.0,13121,108262
873,2013,288949.0,47037,39392
873,2013,288950.0,47187,38409
873,2013,288951.0,47165,20907
873,2013,290340.0,47157,26354
873,2013,290342.0,47157,31463
873,2013,290425.0,12101,38518
873,2013,290426.0,12103,58987
873,2013,290940.0,12033,56685
873,2013,294957.0,01125,29087
873,2013,334459.0,45013,25093
873,2013,334460.0,45063,31690
873,2013,357169.0,01089,108512
873,2013,357424.0,45015,44179
873,2013,359747.0,01113,26221
873,2013,360057.0,13135,85252
873,2013,360058.0,13117,76695
873,2013,360425.0,12033,0
873,2013,360506.0,13113,42095
873,2013,360616.0,45041,11407
873,2013,361469.0,13261,0
873,2013,361471.0,01117,43915
873,2013,361774.0,13313,39823
873,2013,361927.0,12113,21627
873,2013,362523.0,45043,10341
873,2013,363719.0,13185,33548
873,2013,364136.0,12103,35975
873,2013,364166.0,13121,162306
873,2013,364306.0,13043,46743
873,2013,365237.0,13067,47083
873,2013,365238.0,13121,182880
873,2013,365265.0,47187,26107
873,2013,365351.0,12033,50049
873,2013,365352.0,12113,19887
873,2013,365539.0,13215,28742
873,2013,365623.0,47037,12623
873,2013,366302.0,12081,28679
873,2013,419619.0,45019,0
873,2013,419751.0,01089,44823
873,2013,423117.0,12031,76125
873,2013,423492.0,13135,16393
873,2013,424723.0,47037,22067
873,2013,424734.0,01125,45879
873,2013,428000.0,12091,17196
873,2013,428133.0,01125,28783
873,2013,428134.0,12033,23837
873,2013,429522.0,13223,33427
873,2013,430466.0,47065,23196
873,2013,432098.0,13051,113213
873,2013,441434.0,13185,9661
873,2013,442214.0,47157,7069
873,2013,442273.0,13121,20278
873,2013,444020.0,01073,5326
873,2013,444096.0,12103,48870
873,2013,450830.0,13313,28122
873,2013,450832.0,13135,49363
873,2013,451176.0,45091,33080
873,2013,453006.0,12057,32919
873,2013,453007.0,13245,69021
873,2013,453009.0,13127,118931
873,2013,453324.0,13015,36477
873,2013,453414.0,13051,29529
873,2013,453624.0,13215,0
873,2013,454248.0,12057,10092
873,2013,455355.0,47037,15651
873,2013,456589.0,01117,8142
873,2013,456594.0,12081,17800
873,2013,456678.0,12031,17589
873,2013,457585.0,13247,37798
873,2013,457908.0,12101,39126
873,2013,458099.0,12115,15405
873,2013,458821.0,01089,11850
873,2013,461000.0,13219,19548
873,2013,461369.0,13031,40476
873,2013,461371.0,13051,16075
873,2013,461379.0,01073,131047
873,2013,462467.0,13073,87684
873,2013,463126.0,12115,25124
873,2013,464968.0,47149,5378
873,2013,465797.0,47157,27831
873,2013,466297.0,47065,18497
873,2013,467238.0,12031,13265
873,2013,467506.0,12113,16134
873,2013,468421.0,12103,83166
873,2013,468530.0,12073,14722
873,2013,469120.0,45079,15499
873,2013,469477.0,01003,61007
873,2013,469487.0,13121,44889
873,2013,470767.0,12101,11212
873,2013,470781.0,13097,65022
873,2013,470791.0,47037,41164
873,2013,472659.0,13117,47559
873,2013,472699.0,47157,34063
873,2013,474014.0,12071,16856
873,2013,478320.0,12113,21940
873,2013,478812.0,13051,22273
873,2013,479948.0,12031,18618
873,2013,482174.0,12115,17311
873,2013,482381.0,01097,20010
873,2013,482616.0,47065,10327
873,2013,483138.0,13177,145680
873,2013,483146.0,13089,35219
873,2013,491166.0,13127,46545
873,2013,491612.0,01069,13107
873,2013,493272.0,45019,11153
873,2013,512005.0,13215,55865
873,2013,512440.0,01097,35605
873,2013,512573.0,13285,33834
873,2013,526389.0,13039,52382
35583,2013,42478.0,47149,498028
35583,2013,82012.0,47037,1146154
35583,2013,276635.0,47003,49936
35583,2013,276637.0,47149,10841
35583,2013,276638.0,47149,29246
35583,2013,276639.0,47149,52142
35583,2013,276640.0,47149,51337
35583,2013,356490.0,47149,20272
35583,2013,358590.0,47189,69457
35583,2013,360670.0,47187,126957
35583,2013,362594.0,47021,82548
35583,2013,362602.0,47189,35999
35583,2013,365361.0,47037,125637
35583,2013,418783.0,47037,155503
35583,2013,419236.0,47043,28039
35583,2013,419556.0,47149,24111
35583,2013,419806.0,47149,48011
35583,2013,423016.0,47187,221033
35583,2013,423106.0,47187,72848
35583,2013,427750.0,47189,0
35583,2013,431720.0,47037,238559
35583,2013,438932.0,47187,54173
35583,2013,443463.0,47165,75476
35583,2013,449793.0,47189,153614
35583,2013,461756.0,47037,24253
35583,2013,466479.0,47093,337366
35583,2013,469945.0,47037,12934
35583,2013,473709.0,47037,143059
35583,2013,498650.0,47093,53975
35583,2013,500165.0,47037,76165
35583,2013,500307.0,47093,54507
35583,2013,508305.0,47037,34933
35583,2013,539327.0,47093,609
873,2014,152.0,13275,179820
873,2014,556.0,13215,3006279
873,2014,1139.0,01127,60482
873,2014,1390.0,45085,152611
873,2014,1834.0,01127,267258
873,2014,3889.0,13031,176415
873,2014,5793.0,01113,110564
873,2014,6435.0,13225,76379
873,2014,6441.0,13185,316151
873,2014,7204.0,12091,66474
873,2014,7450.0,13213,90176
873,2014,8776.0,13297,198251
873,2014,9925.0,13277,276656
873,2014,10088.0,13285,141135
873,2014,10706.0,13275,39817
873,2014,11077.0,45051,64728
873,2014,12722.0,13217,109970
873,2014,13448.0,01069,53421
873,2014,13925.0,13095,0
873,2014,13972.0,13143,38056
873,2014,14341.0,13045,37228
873,2014,14388.0,13077,137138
873,2014,14390.0,12033,142876
873,2014,14409.0,13295,31859
873,2014,14656.0,01101,398365
873,2014,15103.0,13261,163257
873,2014,15151.0,12073,44845
873,2014,17550.0,01089,182819
873,2014,32033.0,13153,80678
873,2014,32828.0,13219,82567
873,2014,32917.0,01073,665421
873,2014,35980.0,13113,88488
873,2014,36353.0,13067,256909
873,2014,38655.0,13097,77867
873,2014,38680.0,12089,129965
873,2014,39007.0,13129,236921
873,2014,39022.0,12091,46821
873,2014,39112.0,01125,183404
873,2014,39157.0,13045,141329
873,2014,39561.0,13089,121731
873,2014,39934.0,13067,191871
873,2014,40260.0,45083,111510
873,2014,40631.0,13115,214741
873,2014,41059.0,13059,255793
873,2014,42500.0,13153,65962
873,2014,43832.0,13119,29106
873,2014,44037.0,13121,384989
873,2014,45016.0,45019,270076
873,2014,45549.0,47037,143094
873,2014,47722.0,01073,39303
873,2014,56829.0,12103,58733
873,2014,73836.0,12115,37537
873,2014,74894.0,12021,54182
873,2014,181337.0,13275,57855
873,2014,186444.0,13215,82838
873,2014,186445.0,13215,65499
873,2014,186446.0,13215,37082
873,2014,186449.0,13053,0
873,2014,186455.0,13215,87163
873,2014,186457.0,13215,96991
873,2014,186470.0,13215,85229
873,2014,186472.0,13215,46548
873,2014,186475.0,13215,75974
873,2014,186478.0,13053,34759
873,2014,186480.0,13215,45496
873,2014,191332.0,45079,349381
873,2014,191333.0,45027,65784
873,2014,191334.0,45085,38279
873,2014,191335.0,45061,61781
873,2014,191336.0,45079,72599
873,2014,191339.0,45079,21858
873,2014,191340.0,45085,35568
873,2014,191342.0,45035,31243
873,2014,191343.0,45085,32465
873,2014,191345.0,45079,45365
873,2014,191348.0,45055,94759
873,2014,191350.0,45013,48731
873,2014,191351.0,45063,23560
873,2014,191352.0,45045,20879
873,2014,191354.0,45045,24041
873,2014,191355.0,45045,89982
873,2014,191356.0,45041,62767
873,2014,191358.0,45051,87074
873,2014,191361.0,45019,69098
873,2014,191362.0,45007,27565
873,2014,191363.0,45019,49259
873,2014,194362.0,01127,36274
873,2014,194364.0,01127,17432
873,2014,194366.0,01127,18532
873,2014,194367.0,01127,25360
873,2014,194369.0,01127,12524
873,2014,208048.0,13031,33944
873,2014,208049.0,13031,49580
873,2014,219355.0,01113,32816
873,2014,221771.0,13225,27484
873,2014,221790.0,13185,31718
873,2014,221793.0,13185,43615
873,2014,224311.0,12091,17159
873,2014,224313.0,12091,73626
873,2014,224314.0,12091,70373
873,2014,224315.0,12091,55304
873,2014,224319.0,12091,63281
873,2014,230860.0,13297,70750
873,2014,234764.0,13277,20783
873,2014,235641.0,13285,26411
873,2014,235643.0,13285,42539
873,2014,238406.0,13045,27846
873,2014,238407.0,13045,26633
873,2014,238409.0,13045,22820
873,2014,238828.0,13143,44480
873,2014,239927.0,45051,130077
873,2014,246673.0,13217,45894
873,2014,246674.0,13217,42921
873,2014,246678.0,13151,24894
873,2014,249140.0,01031,117485
873,2014,249633.0,01045,66758
873,2014,250567.0,13095,14051
873,2014,250569.0,13095,48904
873,2014,250570.0,13177,24443
873,2014,251742.0,13077,55067
873,2014,251743.0,13077,28722
873,2014,251745.0,13077,43808
873,2014,251778.0,12033,41830
873,2014,251833.0,13295,17779
873,2014,252430.0,01101,43750
873,2014,252431.0,01101,68311
873,2014,252432.0,01001,27589
873,2014,253156.0,45015,21773
873,2014,253158.0,45019,127274
873,2014,253659.0,12073,90055
873,2014,253660.0,12073,98712
873,2014,255835.0,12103,73145
873,2014,255838.0,12103,41254
873,2014,255839.0,12103,34382
873,2014,256753.0,12033,79185
873,2014,256756.0,12113,54342
873,2014,258098.0,01089,113459
873,2014,258218.0,13153,45275
873,2014,258219.0,13153,41671
873,2014,259222.0,01073,46105
873,2014,259223.0,01073,35634
873,2014,259224.0,01073,72117
873,2014,259225.0,01073,123978
873,2014,259226.0,01117,36035
873,2014,259228.0,01117,31061
873,2014,259229.0,01073,0
873,2014,260537.0,13067,60254
873,2014,260774.0,12089,51856
873,2014,261312.0,13129,45930
873,2014,261321.0,12091,44827
873,2014,261394.0,01125,25714
873,2014,261396.0,01125,60285
873,2014,261722.0,13135,34322
873,2014,262198.0,45083,21841
873,2014,262374.0,45079,38938
873,2014,262375.0,45079,62906
873,2014,262376.0,45079,31130
873,2014,262378.0,45079,36704
873,2014,263471.0,13115,28966
873,2014,265737.0,13059,69389
873,2014,265738.0,13059,107691
873,2014,265739.0,13147,74988
873,2014,265740.0,13219,44182
873,2014,265741.0,13059,117660
873,2014,265745.0,13059,41225
873,2014,265823.0,13127,39294
873,2014,283802.0,13227,45780
873,2014,283804.0,13057,126419
873,2014,283805.0,13057,134526
873,2014,283806.0,13121,208702
873,2014,283807.0,13121,105954
873,2014,288949.0,47037,40707
873,2014,288950.0,47187,37150
873,2014,288951.0,47165,19711
873,2014,290425.0,12101,39795
873,2014,290426.0,12103,53508
873,2014,290940.0,12033,53658
873,2014,294957.0,01125,30750
873,2014,334459.0,45013,26504
873,2014,334460.0,45063,33552
873,2014,357169.0,01089,105815
873,2014,357424.0,45015,42370
873,2014,359747.0,01113,29431
873,2014,360057.0,13135,93551
873,2014,360058.0,13117,100055
873,2014,360425.0,12033,0
873,2014,360506.0,13113,61315
873,2014,360616.0,45041,12214
873,2014,361469.0,13261,0
873,2014,361471.0,01117,43956
873,2014,361774.0,13313,40596
873,2014,362523.0,45043,11831
873,2014,363719.0,13185,35559
873,2014,364136.0,12103,39559
873,2014,364166.0,13121,199672
873,2014,364306.0,13043,40759
873,2014,365237.0,13067,49952
873,2014,365238.0,13121,155308
873,2014,365265.0,47187,28115
873,2014,365351.0,12033,47537
873,2014,365352.0,12113,28483
873,2014,365539.0,13215,46650
873,2014,365623.0,47037,13134
873,2014,366302.0,12081,25808
873,2014,419619.0,45019,0
873,2014,419751.0,01089,54329
873,2014,423117.0,12031,73428
873,2014,423492.0,13135,19303
873,2014,424723.0,47037,24646
873,2014,424734.0,01125,60660
873,2014,428000.0,12091,19380
873,2014,428133.0,01125,30048
873,2014,428134.0,12033,23834
873,2014,429522.0,13223,43926
873,2014,430466.0,47065,34211
873,2014,432098.0,13051,106382
873,2014,444020.0,01073,4648
873,2014,444096.0,12103,51121
873,2014,450830.0,13313,27165
873,2014,450832.0,13135,48892
873,2014,451176.0,45091,31788
873,2014,453006.0,12057,42051
873,2014,453007.0,13245,69060
873,2014,453009.0,13127,88213
873,2014,453324.0,13015,37583
873,2014,453414.0,13051,39876
873,2014,453624.0,13215,0
873,2014,454248.0,12057,17332
873,2014,455355.0,47037,17300
873,2014,456589.0,01117,8146
873,2014,456594.0,12081,18491
873,2014,456678.0,12031,23154
873,2014,457585.0,13247,41227
873,2014,457908.0,12101,43904
873,2014,458099.0,12115,15271
873,2014,458821.0,01089,13431
873,2014,461000.0,13219,23496
873,2014,461369.0,13031,42195
873,2014,461371.0,13051,35482
873,2014,461379.0,01073,89241
873,2014,462467.0,13073,89157
873,2014,463126.0,12115,29629
873,2014,464968.0,47149,6696
873,2014,466297.0,47065,16713
873,2014,467238.0,12031,21134
873,2014,468421.0,12103,96249
873,2014,468530.0,12073,16624
873,2014,469120.0,45079,16628
873,2014,469477.0,01003,58060
873,2014,469487.0,13121,80358
873,2014,470767.0,12101,11833
873,2014,470781.0,13097,68538
873,2014,470791.0,47037,36007
873,2014,472659.0,13117,17159
873,2014,474014.0,12071,20569
873,2014,478320.0,12113,34071
873,2014,478812.0,13051,28023
873,2014,479948.0,12031,21417
873,2014,482174.0,12115,16015
873,2014,482381.0,01097,21116
873,2014,482616.0,47065,13283
873,2014,483138.0,13177,141432
873,2014,483146.0,13089,32016
873,2014,491166.0,13127,56370
873,2014,491612.0,01069,8449
873,2014,493272.0,45019,12229
873,2014,512005.0,13215,56995
873,2014,512440.0,01097,39665
873,2014,512573.0,13285,33990
873,2014,526389.0,13039,53569
35583,2014,42478.0,47149,615364
35583,2014,82012.0,47037,1395353
35583,2014,276635.0,47003,47786
35583,2014,276637.0,47149,11153
35583,2014,276638.0,47149,29195
35583,2014,276639.0,47149,55384
35583,2014,276640.0,47149,48916
35583,2014,356490.0,47149,22800
35583,2014,358590.0,47189,74828
35583,2014,360670.0,47187,144909
35583,2014,362594.0,47021,82799
35583,2014,362602.0,47189,34140
35583,2014,365361.0,47037,153358
35583,2014,418783.0,47037,163919
35583,2014,419236.0,47043,33938
35583,2014,419556.0,47149,38943
35583,2014,419806.0,47149,41941
35583,2014,423016.0,47187,272320
35583,2014,423106.0,47187,75214
35583,2014,427750.0,47189,0
35583,2014,431720.0,47037,253472
35583,2014,438932.0,47187,65290
35583,2014,443463.0,47165,82698
35583,2014,449793.0,47189,119154
35583,2014,461756.0,47037,24618
35583,2014,466479.0,47093,386390
35583,2014,469945.0,47037,22589
35583,2014,473709.0,47037,121911
35583,2014,498650.0,47093,55580
35583,2014,500165.0,47037,103898
35583,2014,500307.0,47093,60434
35583,2014,508305.0,47037,36014
35583,2014,539327.0,47093,5197
873,2015,152.0,13275,170028
873,2015,556.0,13215,3071395
873,2015,1139.0,01127,59133
873,2015,1390.0,45085,162180
873,2015,1834.0,01127,261164
873,2015,3889.0,13031,203813
873,2015,5793.0,01113,116871
873,2015,6435.0,13225,67235
873,2015,6441.0,13185,256565
873,2015,7204.0,12091,65810
873,2015,7450.0,13213,98777
873,2015,8776.0,13297,202462
873,2015,9925.0,13277,281692
873,2015,10088.0,13285,142053
873,2015,10706.0,13275,54155
873,2015,11077.0,45051,66446
873,2015,12722.0,13217,113320
873,2015,13448.0,01069,63553
873,2015,13925.0,13095,0
873,2015,13972.0,13143,40392
873,2015,14341.0,13045,41668
873,2015,14388.0,13077,129005
873,2015,14390.0,12033,154941
873,2015,14409.0,13295,30189
873,2015,14656.0,01101,467007
873,2015,15103.0,13261,174523
873,2015,15151.0,12073,39684
873,2015,17550.0,01089,214962
873,2015,32033.0,13153,95459
873,2015,32828.0,13219,86680
873,2015,32917.0,01073,795400
873,2015,35980.0,13113,125254
873,2015,36353.0,13067,253389
873,2015,38655.0,13097,100621
873,2015,38680.0,12089,126954
873,2015,39007.0,13129,254881
873,2015,39022.0,12091,57926
873,2015,39112.0,01125,198289
873,2015,39157.0,13045,111122
873,2015,39561.0,13089,151125
873,2015,39934.0,13067,249792
873,2015,40260.0,45083,145060
873,2015,40631.0,13115,221528
873,2015,41059.0,13059,363780
873,2015,42500.0,13153,66588
873,2015,43832.0,13119,30346
873,2015,44037.0,13121,344109
873,2015,45016.0,45019,349364
873,2015,47722.0,01073,37228
873,2015,56829.0,12103,110000
873,2015,73836.0,12115,49287
873,2015,74894.0,12021,53205
873,2015,181337.0,13275,71993
873,2015,186444.0,13215,81279
873,2015,186445.0,13215,65535
873,2015,186446.0,13215,38657
873,2015,186449.0,13053,0
873,2015,186455.0,13215,88820
873,2015,186457.0,13215,99693
873,2015,186470.0,13215,87162
873,2015,186472.0,13215,47151
873,2015,186475.0,13215,75949
873,2015,186478.0,13053,44754
873,2015,186480.0,13215,52440
873,2015,191332.0,45079,395643
873,2015,191333.0,45027,70447
873,2015,191334.0,45085,38598
873,2015,191335.0,45061,62067
873,2015,191336.0,45079,84676
873,2015,191339.0,45079,23658
873,2015,191340.0,45085,36222
873,2015,191342.0,45035,40214
873,2015,191343.0,45085,32131
873,2015,191345.0,45079,54373
873,2015,191348.0,45055,95028
873,2015,191350.0,45013,60380
873,2015,191351.0,45063,26225
873,2015,191354.0,45045,41534
873,2015,191355.0,45045,127787
873,2015,191356.0,45041,94043
873,2015,191358.0,45051,115003
873,2015,191361.0,45019,77947
873,2015,191362.0,45007,29594
873,2015,191363.0,45019,57264
873,2015,194362.0,01127,48582
873,2015,194364.0,01127,16521
873,2015,194367.0,01127,26609
873,2015,194369.0,01127,12032
873,2015,208048.0,13031,31266
873,2015,208049.0,13031,48926
873,2015,219355.0,01113,33210
873,2015,221771.0,13225,27997
873,2015,221790.0,13185,34946
873,2015,221793.0,13185,41072
873,2015,224313.0,12091,84428
873,2015,224314.0,12091,83685
873,2015,224315.0,12091,67332
873,2015,224319.0,12091,66007
873,2015,230860.0,13297,75310
873,2015,234764.0,13277,23733
873,2015,235641.0,13285,26897
873,2015,235643.0,13285,46226
873,2015,238406.0,13045,49782
873,2015,238407.0,13045,32976
873,2015,238828.0,13143,45814
873,2015,239927.0,45051,145403
873,2015,246673.0,13217,45031
873,2015,246674.0,13217,45326
873,2015,246678.0,13151,30055
873,2015,249140.0,01031,122714
873,2015,249633.0,01045,61107
873,2015,250567.0,13095,15922
873,2015,250569.0,13095,53659
873,2015,250570.0,13177,25763
873,2015,251742.0,13077,58704
873,2015,251743.0,13077,32656
873,2015,251745.0,13077,46522
873,2015,251778.0,12033,40679
873,2015,251833.0,13295,18987
873,2015,252430.0,01101,44880
873,2015,252431.0,01101,57990
873,2015,252432.0,01001,31287
873,2015,253156.0,45015,22930
873,2015,253158.0,45019,97689
873,2015,253659.0,12073,99868
873,2015,253660.0,12073,95004
873,2015,255835.0,12103,66887
873,2015,255838.0,12103,49809
873,2015,255839.0,12103,34845
873,2015,256753.0,12033,78692
873,2015,256756.0,12113,64399
873,2015,258098.0,01089,111599
873,2015,258218.0,13153,50269
873,2015,258219.0,13153,47907
873,2015,259222.0,01073,221191
873,2015,259223.0,01073,35670
873,2015,259224.0,01073,74814
873,2015,259225.0,01073,118316
873,2015,259226.0,01117,40492
873,2015,259228.0,01117,35966
873,2015,259229.0,01073,0
873,2015,260537.0,13067,63353
873,2015,260774.0,12089,53523
873,2015,261312.0,13129,32167
873,2015,261321.0,12091,50308
873,2015,261396.0,01125,57969
873,2015,261722.0,13135,39507
873,2015,262198.0,45083,27150
873,2015,262374.0,45079,41588
873,2015,262375.0,45079,59934
873,2015,262376.0,45079,33443
873,2015,262378.0,45079,35470
873,2015,263471.0,13115,27837
873,2015,265737.0,13059,69352
873,2015,265738.0,13059,110195
873,2015,265739.0,13147,76917
873,2015,265740.0,13219,46862
873,2015,265741.0,13059,85260
873,2015,265745.0,13059,45703
873,2015,265823.0,13127,41321
873,2015,283802.0,13227,48422
873,2015,283804.0,13057,139706
873,2015,283805.0,13057,162374
873,2015,283806.0,13121,231616
873,2015,283807.0,13121,110841
873,2015,288949.0,47037,55515
873,2015,288950.0,47187,31375
873,2015,288951.0,47165,24333
873,2015,290425.0,12101,39893
873,2015,290426.0,12103,54349
873,2015,290940.0,12033,63040
873,2015,294957.0,01125,30712
873,2015,334459.0,45013,23180
873,2015,334460.0,45063,37553
873,2015,357169.0,01089,125122
873,2015,357424.0,45015,36272
873,2015,359747.0,01113,29966
873,2015,360057.0,13135,86386
873,2015,360058.0,13117,126404
873,2015,360425.0,12033,0
873,2015,360506.0,13113,50567
873,2015,361469.0,13261,0
873,2015,361471.0,01117,43772
873,2015,361774.0,13313,84386
873,2015,363719.0,13185,41573
873,2015,364136.0,12103,45740
873,2015,364166.0,13121,193121
873,2015,364306.0,13043,48276
873,2015,365237.0,13067,65324
873,2015,365238.0,13121,180591
873,2015,365265.0,47187,38052
873,2015,365351.0,12033,49218
873,2015,365352.0,12113,35942
873,2015,365539.0,13215,46407
873,2015,365623.0,47037,15259
873,2015,366302.0,12081,35561
873,2015,419619.0,45019,0
873,2015,419751.0,01089,45702
873,2015,423117.0,12031,106415
873,2015,423492.0,13135,22480
873,2015,424734.0,01125,82190
873,2015,428000.0,12091,20825
873,2015,428133.0,01125,48536
873,2015,428134.0,12033,26727
873,2015,429522.0,13223,53379
873,2015,430466.0,47065,56770
873,2015,432098.0,13051,131447
873,2015,444020.0,01073,2634
873,2015,444096.0,12103,58056
873,2015,450832.0,13135,37010
873,2015,451176.0,45091,37225
873,2015,453006.0,12057,57860
873,2015,453007.0,13245,71961
873,2015,453009.0,13127,112551
873,2015,453324.0,13015,45921
873,2015,453414.0,13051,46089
873,2015,453624.0,13215,0
873,2015,454248.0,12057,22604
873,2015,455355.0,47037,16644
873,2015,456594.0,12081,17537
873,2015,456678.0,12031,22865
873,2015,457585.0,13247,48002
873,2015,457908.0,12101,43814
873,2015,458099.0,12115,34334
873,2015,458821.0,01089,16706
873,2015,461000.0,13219,22150
873,2015,461369.0,13031,45399
873,2015,461371.0,13051,35979
873,2015,462467.0,13073,99982
873,2015,463126.0,12115,38308
873,2015,464968.0,47149,7324
873,2015,466297.0,47065,24529
873,2015,467238.0,12031,20496
873,2015,468421.0,12103,72691
873,2015,468530.0,12073,29648
873,2015,469120.0,45079,15792
873,2015,469477.0,01003,59395
873,2015,469487.0,13121,131461
873,2015,470767.0,12101,15844
873,2015,470781.0,13097,71311
873,2015,470791.0,47037,41186
873,2015,472659.0,13117,22947
873,2015,474014.0,12071,28018
873,2015,478320.0,12113,26511
873,2015,478812.0,13051,28923
873,2015,479948.0,12031,38113
873,2015,482381.0,01097,25922
873,2015,483138.0,13177,164140
873,2015,483146.0,13089,33178
873,2015,491166.0,13127,124146
873,2015,491612.0,01069,9293
873,2015,493272.0,45019,16867
873,2015,512005.0,13215,55244
873,2015,512440.0,01097,37310
873,2015,512573.0,13285,25895
873,2015,526389.0,13039,53232
873,2015,558092.0,12095,6192
873,2015,569314.0,47037,157988
35583,2015,42478.0,47149,638444
35583,2015,82012.0,47037,1514052
35583,2015,276635.0,47003,50778
35583,2015,276637.0,47149,9841
35583,2015,276638.0,47149,30622
35583,2015,276639.0,47149,61165
35583,2015,276640.0,47149,49655
35583,2015,356490.0,47149,23416
35583,2015,358590.0,47189,76256
35583,2015,360670.0,47187,215154
35583,2015,362594.0,47021,88530
35583,2015,362602.0,47189,16874
35583,2015,365361.0,47037,178100
35583,2015,418783.0,47037,164091
35583,2015,419236.0,47043,51218
35583,2015,419556.0,47149,35910
35583,2015,419806.0,47149,40605
35583,2015,423016.0,47187,247122
35583,2015,423106.0,47187,97678
35583,2015,427750.0,47189,0
35583,2015,431720.0,47037,251196
35583,2015,438932.0,47187,62568
35583,2015,443463.0,47165,86551
