geofips,geoname,year,real_gdp_k2017usd
00000,United States,2019,20715671000.0
00000,United States,2020,20284500000.0
00000,United States,2021,21532407000.0
00000,United States,2022,22075931000.0
00000,United States,2023,22723719000.0
00000,United States,2024,23358435000.0
